loan_amnt,term,annual_inc,dti,fico_score,inq_last_6mths,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,loan_to_income,fico_dti_ratio,credit_age_proxy,delinq_pub_sum,log_annual_inc,log_revol_bal,home_ownership,purpose,verification_status,addr_state,llm_employment_stability,llm_income_confidence,llm_debt_stress_signal,llm_repayment_intent_score,llm_urgency_flag,llm_financial_literacy_signal,llm_purpose_clarity,llm_future_orientation,loan_idx,y
-0.01425407,0.7120717,-0.0039771064,-0.019428536,0.009045217,-0.031342484,-0.008177316,0.12664923,-0.00082211685,0.07430289,-0.019693946,0.0027357556,-0.031864215,-0.12067723,0.01761524,0.076220624,-0.00710472,0.0144549105,-0.0044798455,0.22366886,-0.004435166,-0.14983582,0.14396381,-0.014392494,0.010961125,0.020401228,0.043863967,0.1137774,-0.031878095,0.10523822,0.0057686185,4816,1
-0.06503242,0.44954938,0.032489076,-0.089750394,-0.37100992,0.028038943,6.783579e-06,-0.1193738,0.0011493398,-0.13921495,-0.015037215,0.039090805,-0.011028512,-0.17860183,-0.031728994,0.32515472,0.026012782,0.014670332,-0.01838873,-0.24398308,0.14072306,-0.100581884,-0.059194703,0.009206419,-0.055216517,0.036500894,-0.07676956,-0.096243665,-0.0448336,-0.06916354,-0.036266368,199,0
-0.03432759,-0.18517388,0.061990745,-0.045906577,-0.25486866,0.07784959,-0.0007217749,-0.008461136,0.008402625,0.04186717,-0.04947705,0.037013248,0.10094902,-0.074883685,-0.08063631,0.24967393,0.00014534546,0.026369993,0.008619114,-0.2101222,-0.021312622,0.04751402,-0.009061809,0.0038156137,-0.034770105,-0.06764264,-0.03617178,0.44214243,-0.12509288,0.025909023,0.10332352,2280,0
-0.033656895,-0.14694344,0.042601842,0.06208541,-0.27087218,0.02014888,-0.00020227167,0.011610092,0.0059741507,0.043473274,-0.06965292,0.0714215,0.04939999,-0.1880768,0.017193507,0.46674353,0.008488998,0.0027659743,0.018245721,0.12733245,-0.12091593,-0.079182275,0.08070913,-0.017568609,0.049364034,0.027582776,-0.14581317,0.38321733,0.07663714,-0.005828325,-0.1085978,4749,1
-0.03806366,-0.25332278,-0.04313594,-0.03913303,-0.086935475,-0.040274456,0.00016577402,-0.06266359,0.0038666346,-0.030632084,0.040259648,0.0046833884,-0.08499232,-0.04046282,-0.116337135,-0.036327377,0.009981483,-0.032296155,-0.016049268,0.22815728,0.13141134,-0.14554377,0.08326524,0.06555162,-0.015879141,0.040352013,-0.0020493139,-0.31851375,0.22583477,-0.02722732,0.022425028,2220,0
0.029350031,0.44988427,0.026397135,-0.034196444,0.10341971,0.03790849,-0.021462217,-0.034050494,-0.003439411,-0.3441362,0.046529707,-0.04579603,-0.005223697,0.12644301,-0.04646698,-0.40518218,0.010578349,0.015330721,-0.034972996,0.03879982,-0.014602095,0.050601806,0.051395185,-0.19773898,0.06271568,-0.11875943,0.10415041,0.07869835,0.092318624,0.029737568,-0.024098326,4771,1
-0.06136779,-0.24789338,0.06707731,-0.048694983,0.058629833,0.01670008,-6.404317e-05,0.04218473,0.0013700847,0.033688694,0.08264311,0.03512535,0.028050488,-0.05784497,-0.028200718,0.18702713,0.019506464,0.0010351049,-0.006092317,0.20419723,0.00036275364,0.07839797,-0.05405393,-0.10918494,-0.008105426,0.042446204,0.027524533,0.12053086,-0.059976853,-0.022708338,-0.07606838,2819,1
0.24113949,0.6020798,-0.0011505954,-0.031675078,0.24581344,-0.037257634,0.0011606528,-0.09811784,0.00014074586,-0.15587385,-0.0098296255,0.063898124,-0.085057534,0.19907635,-0.056770865,0.06961095,0.009313968,0.02223558,-0.012083708,0.23689958,-0.10084187,0.045164153,-0.052048553,0.037720423,0.023914263,0.046979167,0.06929013,-0.2898933,0.035449035,0.023643212,0.052301317,3150,1
-0.021173779,-0.26795846,0.11541359,0.013781487,-0.1374205,-0.03467147,0.0012456228,0.20811397,0.00016996209,-0.12323832,-0.0068182102,-0.014564599,0.10677038,-0.023115197,0.043490987,0.024657419,0.023580443,0.014217925,-0.014270978,-0.18855503,-0.009670047,0.051385444,0.10799851,0.005184076,0.038942534,0.038735747,-0.026143154,-0.22311467,-0.027129209,-0.026615776,0.043793805,4256,1
-0.005500202,-0.24411987,-0.009645391,0.061636526,0.083879754,-0.035043076,0.0024223437,0.109196596,-0.00053836306,0.009276972,0.014169668,0.025658222,-0.08055213,0.003472657,0.05628034,0.3065417,-0.026931819,0.010162497,-0.0052160574,-0.0050014206,-0.122368835,-0.042408653,0.12420404,0.06079193,0.049792875,-0.00895297,0.02024389,0.07139873,-0.019741314,-0.08053763,0.062920675,3107,1
-0.048289135,-0.23709863,0.04361853,-0.04273984,0.051871326,0.4159866,-6.404317e-05,-0.058219254,-0.00050479325,0.04317229,-0.0035325596,0.04510666,-0.10189304,-0.02219197,0.017087163,0.041808434,0.005728009,-0.004679065,0.001669614,-0.047827817,-0.015096907,0.08036197,-0.038409304,0.049372986,0.08425557,0.038057722,0.019466793,0.28121883,-0.035417616,-0.0028967427,0.059915327,1973,0
-0.03434628,-0.20527944,-0.09618591,-0.036899906,0.2992063,0.015437661,0.0010898261,-0.0833845,-0.013048274,0.062002443,0.05367149,0.027877614,0.028675301,-0.061685495,-0.1394244,-0.038357712,-0.052949972,-0.021003425,-0.004417617,-0.24598232,0.1295087,0.034757357,-0.1912091,-0.0119666485,-0.22727923,0.042764552,0.05669191,-0.14312595,0.13088022,-0.019956144,-0.022417417,1375,0
-0.021297859,-0.26890454,0.018631343,-0.029772848,0.027213998,-0.034888014,0.0041759773,-0.08651587,0.002183536,0.057102803,0.028124087,-0.010339572,0.06266989,-0.16106555,-0.055348508,-0.24528986,-0.0420741,0.046632547,0.005971638,-0.17056547,-0.004045279,0.069929,0.08107533,-0.027449371,0.02186026,0.08062904,0.045304187,-0.08753269,0.13722496,0.035692967,-0.06468172,3968,1
-0.042903893,0.5843066,0.06639084,0.02242202,-0.03624608,-0.026161266,0.00039390038,0.096294016,0.00061406614,0.05786655,0.015208186,-0.019923532,-0.053983133,-0.118402265,0.07778907,0.057609446,0.012933631,0.03444924,0.00054036046,0.16657491,-0.005448854,0.05898355,0.1140975,0.051952727,0.053699605,0.0676358,-0.05552398,0.1953328,0.08021126,0.06866606,-0.040373806,4062,1
-0.016014071,0.44150454,0.07134076,-0.023735404,-0.023609757,0.029356845,-0.00025222095,0.025686119,0.00030891152,-0.16802585,-0.017329186,0.051324274,0.120506614,0.07816773,-0.02766512,-0.22577451,0.011166525,0.003885797,-0.027054755,0.19627488,0.22595105,0.054823097,0.005178679,0.08135309,0.042901944,0.04584197,-0.025812136,0.29171798,0.0038714767,-0.0099799605,0.003941494,4445,1
-0.0104057025,0.60838866,0.0048049623,0.06163483,0.18708193,-0.039965242,6.783579e-06,0.025852313,-0.00043169293,-0.05641802,0.046804428,0.029162167,0.060026214,0.1936622,0.08413135,0.069676444,0.008961534,-0.011435503,-0.017738879,0.19053482,-0.0038707452,0.054018553,-0.05284031,-0.056315824,0.028413655,0.026613738,0.06954916,0.1970677,0.0058400254,-0.026988612,-0.023031127,3557,1
-0.033521555,-0.19359608,0.027264407,0.2590001,0.004755141,0.017318295,-0.0043638255,-0.12458305,0.008287359,0.12277024,0.023952894,-0.0939833,0.12324352,-0.16504171,-0.12323038,-0.60427797,0.028637758,0.010504119,0.028039565,-0.20613694,0.09631038,0.06659995,-0.11371407,0.058272697,-0.19496112,0.027673244,0.035878506,-0.31643602,0.07088084,-0.12108888,-0.031330634,964,0
-0.0038888955,0.53589505,-0.026726939,-0.02698721,0.16016944,0.003946788,0.0012887651,0.1012074,-1.6968726e-05,-0.22048278,0.008200762,-0.03165761,0.019882958,0.19329393,-0.029882986,-0.14603157,0.008026204,0.009636305,-0.04293112,-0.18110733,-0.012871355,0.027618704,-0.010227883,-0.05798483,0.059609976,0.054713026,0.047423366,0.12441789,0.20846961,-0.017263375,-0.028559726,179,0
0.18180737,0.60099477,-0.15669328,-0.029107312,-0.42219314,-0.025259133,0.00039390038,-0.0025937282,0.00019826976,-0.035346575,0.02929529,-0.008643594,-0.02104553,-0.10089895,0.04204603,0.06942968,0.010637303,-0.015577348,0.015316687,0.29605392,-0.21612844,0.053755786,0.05792431,-0.044155467,0.05267864,0.018836578,-0.07267712,-0.115210906,-0.031257678,0.02695317,0.0055503463,3698,1
-0.03352624,0.61009824,0.024994781,-0.03346446,0.28109705,0.017880801,0.00039390038,-0.05323494,0.0018172099,0.098297946,-0.0389834,0.030329678,-0.11095337,-0.10691849,-0.017718263,0.064967126,0.015452671,0.021347199,0.017596044,-0.18755357,-0.020531422,0.06525546,0.0076239714,0.048310827,-0.011618367,0.0147043625,0.07032444,0.11483607,-0.03374007,0.022561327,0.04687974,3821,1
-0.0014706119,-0.20421226,0.03357454,0.010698332,0.22484869,-0.031033497,0.0010151127,-0.020559397,0.0007900769,0.09268619,0.02775302,0.041723315,-0.08791594,-0.09870461,0.07068276,-0.5402387,0.009859359,0.02169572,0.0029911068,0.098882966,0.012365696,0.060761936,0.044203755,0.08968531,0.09674025,-0.03317715,0.03957006,0.17834327,0.22434516,0.03530209,0.05840799,4878,1
-0.0026681314,0.5683511,-0.00999003,-0.044775773,-0.006755974,0.30808297,6.783579e-06,0.13417087,0.0014144706,0.07124429,-0.012974388,-0.041786693,0.060052156,0.049094073,0.032351557,0.20041345,0.0069212113,-0.03681051,-0.008992579,0.111873604,0.01251089,0.061639387,0.0070224507,-0.013439402,0.05900855,-0.04379016,-0.0048511312,0.11717182,0.33642337,0.25998396,0.0022483717,3899,1
-0.053890064,0.53240496,0.06296792,-0.030105487,0.061591428,-0.050995898,0.00039390038,-0.048278965,-0.010985833,0.0065716607,-0.066856295,-0.14252675,-0.12561314,0.11467224,-0.013364009,0.1526641,-0.020855447,0.0010359882,-0.0015819576,-0.14990154,-0.0068059233,0.005370925,0.118976206,0.03339529,-0.0004068846,0.03836442,0.029069806,-0.14746761,-0.057021577,-0.0035732465,-0.026825448,4487,1
-0.05950456,0.4796271,-0.020582572,-0.043895457,0.20143005,-0.047362458,6.783579e-06,-0.09809257,0.045985654,0.016356707,0.029986078,0.028953925,-0.07084999,-0.13502818,-0.014893236,0.18404637,-0.017454349,-0.012548205,-0.0021652835,0.23909101,0.0060402323,0.051808175,-0.08952894,0.04377444,-0.2861567,0.07906147,0.17722592,-0.22145309,-0.045617696,-0.040363215,0.048324417,3238,1
0.15528736,0.610774,0.06637082,-0.018144,-0.40530667,-0.042650998,0.00029976622,-0.05036637,0.0021468592,-0.062679105,-0.002136037,0.06856529,0.07830865,0.35508606,-0.11635387,0.11904553,0.0075821336,0.010044822,0.0060280547,-0.08521914,-0.019079108,0.06362973,0.12657236,-0.017683383,0.08345835,-0.017667279,-0.31437612,-0.2971721,-0.007860675,0.029986456,-0.014930152,2974,1
-0.06401295,-0.2710107,0.031268947,-0.004448054,0.26987308,-0.04406485,0.0024588797,-0.07791623,-0.013683383,0.0607691,0.026629131,0.058021322,0.054441817,-0.014713193,0.0068353335,0.04713479,-0.052776065,0.03729877,0.001110886,0.24246316,0.33502832,0.04853574,0.16253392,-0.029420134,0.02191723,0.013961756,0.026038751,-0.22259793,0.046874788,-0.023169834,-0.059760846,3580,1
-0.043517634,-0.21940114,-0.035853416,0.36596146,-0.056949623,-0.051401872,-0.0005062486,-0.042007126,0.004652405,0.44508743,0.062021963,0.15602718,0.054297432,-0.06434723,0.07779659,0.29943383,0.016373502,-0.01644801,0.09561553,0.24050133,0.19232614,0.058744814,-0.048658356,-0.053299494,-0.14201881,0.083783746,0.007411947,-0.33441812,-0.022586793,-0.070387974,-0.0786926,2887,1
-0.023058692,0.65824485,0.04416574,-0.039862882,0.17628907,-0.03816113,0.0014841935,-0.046953022,-0.013048274,0.110678956,0.036562517,0.03563643,-0.08934353,0.13235989,-0.10167216,0.025109444,-0.023309018,0.023491545,0.017479803,-0.19561234,0.17193884,0.040136218,-0.101310536,0.061955623,0.0146825705,0.037940904,0.046052482,-0.2683569,0.12374055,-0.09287702,-0.022287037,2575,1
-0.06370199,-0.200384,-0.061471026,-0.03457178,-0.10350975,-0.029160958,0.0023359158,-0.07022402,0.0019134007,0.089186914,0.036303766,-0.03063414,-0.10303349,-0.08926026,0.017487599,-0.048494417,0.014802615,-0.009972867,0.009128258,-0.20279314,-0.12990622,-0.14304818,-0.06070823,0.058414035,-0.05759432,0.09379626,-0.024406824,-0.15741226,0.059094913,0.0057977266,0.047181427,1419,0
0.0004519606,-0.18912359,-0.033699043,0.019397916,0.28306335,-0.04480257,0.0011505663,0.13619931,0.0033144606,-0.032028865,0.047316886,0.045129903,0.06961686,-0.044281647,0.020640062,0.16305566,0.03570408,0.008764234,-0.011202884,0.17423871,0.10416144,0.068190694,-0.059132487,-0.0013622602,-0.0037782327,0.04368155,0.038025826,-0.035299417,-0.08188868,0.1939828,0.04906466,3907,1
-0.040803857,-0.23215307,0.030145062,-0.029272173,0.2505555,-0.03790344,0.0024223437,-0.05016479,-0.0021756813,0.037395153,0.029081712,-0.008505349,-0.12384731,-0.053886473,0.050494716,0.2875423,0.0061632926,-0.00065407006,0.00998404,0.14035125,-0.13699852,0.0365236,-0.017993873,0.045280892,0.05512598,0.06289272,0.12001315,-0.10547759,-0.03676382,-0.0747876,0.06751424,4673,1
-0.043153528,-0.22255538,0.038751785,-0.0035536373,0.28971282,-0.03934452,-0.020785924,-0.07401095,0.00064436917,0.033768106,0.059063736,0.026609955,-0.0035691604,-0.05851377,-0.041288536,-0.028202398,-0.032861613,0.009236068,-0.009347411,0.228355,-0.11906291,0.065051235,0.15438312,-0.011629365,-0.1791136,0.03032796,0.09161935,-0.102728054,0.20706947,-0.023614798,-0.029766237,4902,1
-0.025947407,-0.29652345,0.043654885,-0.03563349,-0.3011178,-0.046120837,-0.0003230477,-0.081077926,0.0007835421,-0.18018968,-0.011721935,0.021999704,0.019866439,0.20541902,0.0360728,-0.2596395,0.0047741197,0.0018792767,-0.021080531,-0.1430871,0.0018171138,0.05454774,0.23436654,-0.107558824,0.041981574,0.026187824,-0.04453635,-0.20740196,-0.03795725,0.0739712,-0.004603835,1860,0
-0.0019564459,0.55914,0.08345447,-0.020571072,-0.36597204,-0.04051993,6.783579e-06,-0.029547948,0.00206867,0.0065160794,-0.0064399275,0.0026608524,-0.12274696,-0.09169846,0.011587029,0.0074626897,0.01360048,-0.0063024582,0.0065674647,-0.1689839,-0.1368162,0.059672646,-0.044695243,0.06869294,-0.0062461887,0.02484628,-0.12421451,-0.16408233,-0.030197382,-0.0015397163,0.08087133,8,0
-0.037777226,-0.20960481,0.033186715,0.022793705,0.27924627,0.013144404,-0.0066342466,-0.060613234,-0.02442005,0.3627726,-0.084408045,-0.004320736,-0.055137623,-0.0945498,0.018378835,-0.17983215,-0.0243836,0.0062955953,0.10486541,-0.12696944,-0.003994423,0.08353187,-0.015576556,0.0791727,-0.050411094,0.014564364,0.042052325,0.12543638,-0.03711849,-0.020999847,0.053539958,2894,1
0.16025451,0.5694902,-0.018119603,-0.029409066,0.23838526,-0.025264557,0.0027244906,0.07914991,0.0037661577,-0.06808009,0.007282279,-0.037362743,-0.08515953,-0.1297974,-0.048481807,0.09322805,-0.007546013,-0.012036443,-0.014657951,-0.25902238,-0.0917215,0.0221992,0.0727674,0.023551587,0.025077166,0.0328409,0.2153827,-0.10749414,0.14119734,0.0045327004,0.06092176,2847,1
-0.036223184,0.63733995,0.055101726,-0.050063785,0.035354525,-0.03278581,6.783579e-06,0.13573395,9.799053e-05,-0.04454605,-0.018089568,0.004181917,-0.09686551,0.18312491,0.012442016,0.058766264,0.013578848,0.0004995143,-0.012842069,0.18503664,-0.01413823,0.05921061,-0.040542394,0.045071412,0.022743477,0.036700845,-0.017591825,-0.16077796,-0.044345465,-0.006556801,-0.04089915,3664,1
-0.06542868,-0.2614423,-0.04549007,-0.021980748,0.29794624,-0.03550446,-6.404317e-05,-0.11135922,0.0002200315,-0.13232319,0.06122874,0.027024714,0.055123895,-0.061358728,-0.10732608,-0.025649605,0.017232355,-0.02157101,-0.031673968,-0.21542385,-0.012922028,-0.2032145,-0.1744639,-0.009992212,-0.2340854,0.062003043,0.033460837,-0.26948747,0.04352963,0.0057379156,-0.020387042,144,0
-0.040467694,-0.23143776,0.0006292992,-0.012846941,-0.38589287,0.0141204605,0.0012456228,-0.059196927,0.0004404129,-0.14656572,-0.018514052,-0.111636795,0.037949383,0.0018899357,0.013962875,0.24670807,0.012412294,0.008117677,-0.0061462773,-0.1664807,-0.20186897,-0.0035609575,0.013460108,-0.0980445,0.033801425,0.01850838,-0.037999462,0.37234592,-0.049510874,-0.008240879,-0.106086746,2104,0
-0.030485138,0.6050312,0.10078406,-0.008915747,0.0062471703,0.040489778,0.0015477696,-0.056980964,0.00021927684,-0.16667135,-0.0041885977,0.049048744,0.09943,0.15231846,-0.07092691,0.07649973,0.0071182465,0.003630651,-0.03436393,-0.17015615,-0.014458157,0.042884,-0.0012800747,-0.014935558,0.08332044,0.02089721,-0.0006928787,0.11799939,0.11298803,0.04699082,0.004897625,3143,1
-0.043429576,-0.2598948,-0.021439794,0.022982456,0.24576464,-0.027832119,-0.018462379,0.1431191,-0.013842376,-0.21940415,0.010813592,-0.04606181,-0.0064311945,-0.11451247,0.0119686285,0.016219547,-0.0159784,0.0125013925,-0.034107987,-0.16191024,-0.0024464082,0.05658673,-0.092346534,-0.020227788,-0.07854615,-0.088221066,0.08636281,0.27030733,0.0045172977,0.12929074,-0.020544332,841,0
-0.033310466,-0.28380314,0.03382744,-0.05616888,-0.11246606,-0.043342322,-0.00015909968,-0.03995514,0.0038033992,0.003336569,-0.01389484,0.060985662,0.12586068,0.004906255,-0.10241552,-0.0034408094,0.018955838,0.03979301,0.00280168,0.24245569,0.14529504,0.049910653,-0.10304138,0.08637956,0.011807922,0.008580134,-0.014840859,-0.35833383,-0.032036528,-0.071030654,0.03770867,1128,0
0.014340006,-0.19830894,0.13407837,-0.021883506,-0.002535829,-0.045251008,0.0008308216,-0.13857566,0.00025836364,-0.24845956,-0.02524869,-0.02763143,0.04405919,-0.19269297,-0.001979193,-0.2950359,0.00975496,0.0064474363,-0.0316048,-0.19272308,0.0031100917,0.044200886,-0.105479345,-0.051431544,-0.2245779,0.040437415,0.029104907,-0.17205584,0.12778835,0.02216979,-0.05105832,151,0
0.16735083,0.48909324,0.05888169,-0.051504973,0.21543002,0.02269859,-0.008177316,-0.059864342,-0.0045295176,0.012110327,-0.021544943,0.10142453,-0.043722495,-0.1382911,-0.06501976,0.14217618,-0.010904597,-0.028811742,0.033345435,-0.21473539,-0.09071248,0.06665041,-0.011659424,0.0011459474,0.0060550272,0.051928617,0.18690406,0.08577446,0.06087743,-0.011516497,0.061280362,3591,1
-0.034330312,-0.2358431,-0.2405361,0.0022522085,-0.15668269,-0.025263764,0.0021404875,0.12301324,0.00028346854,-0.14541684,-0.0040855194,-0.030017205,0.057937812,-0.07871982,0.0014734119,-0.09571387,0.012346591,-0.04859692,-0.020407582,-0.03035087,-0.0066316603,0.038819525,-0.051451694,-0.028307125,0.007477671,0.05080708,-0.028558472,-0.11015266,0.024339695,0.0530909,0.008789518,1052,0
-0.12379479,-0.2522799,0.028234944,-0.011033787,0.27309045,0.012091771,0.0012456228,0.057274956,0.00021927684,-0.21997961,0.05413653,0.01996314,-0.109002665,0.12718633,-0.07208277,-0.013018021,0.006087943,0.0085616745,-0.027003603,-0.024518432,-0.027465805,0.046224803,0.022576217,0.03733016,-0.0021423576,0.013810824,0.06196205,-0.118060365,-0.0051035667,0.08133925,0.04144442,1590,0
-0.003922957,0.6455941,0.03411567,-0.044156745,-0.037323993,0.047007374,-0.00065094815,0.14181401,-0.028175542,0.028156329,1.7197512e-05,0.006583777,0.03761779,-0.17345747,-0.0068367617,0.013569611,-0.030730877,0.017878333,0.008977827,-0.19254498,0.0033400226,-0.18756881,-0.039872397,0.0072210166,-0.088581726,-0.07513463,0.04101519,0.44530764,0.009194566,0.07191965,-0.009898525,3008,1
-0.0495164,-0.2528625,0.053365853,-0.044146884,0.05718071,-0.041835647,-6.404317e-05,-0.05179473,-0.011614827,0.011458023,-0.07441665,-0.14333196,-0.099956,-0.005190526,0.025205784,0.2255387,-0.037420146,0.029902976,-0.02116094,0.19811207,0.0018627796,0.008217362,-0.10562055,0.04603701,0.017784277,0.02068336,0.034372386,-0.17433417,-0.06801518,-0.014772283,0.049667194,2029,0
0.087276995,-0.2567911,0.05696275,-0.040172167,-0.5390126,0.03325911,-0.0005522261,-0.046079237,0.008450778,0.10665439,-0.045715693,0.054878272,-0.0496887,-0.0739452,-0.14316063,0.15799534,0.018885374,-0.02106422,0.031030353,-0.014811883,0.22014506,-0.16572036,-0.10902553,0.0612959,-0.14134096,-0.11892213,-0.28836545,-0.14846933,0.35104668,-0.02043915,0.14999652,3418,1
-0.051292606,-0.24759421,0.021585664,0.17303632,0.083735526,-0.04787535,0.0013341409,-0.07148146,0.0019141553,-0.06312572,-0.032387067,0.017256804,-0.033994548,-0.16805987,-0.078727104,0.27431345,-0.044197112,0.0246487,-0.007895414,-0.022096194,-0.08660967,0.057901066,-0.08488356,-0.10263744,-0.16296078,0.0058345734,-0.016667532,-0.27886334,-0.008261632,-0.06139082,0.059401687,1807,0
-0.0049858233,0.46124557,0.06446352,-0.011817704,-0.29279554,0.01855155,-5.826792e-05,-0.048398867,0.0020097953,0.09188222,0.027799306,-0.096205354,0.019539943,0.30997825,-0.12007226,-0.36731738,0.0044149356,0.008700942,0.0077014645,0.043695636,-0.023420345,0.056977272,-0.064870596,0.063687034,0.37664708,0.010949833,-0.10659339,-0.05321958,-0.017164037,0.11382212,0.05845322,2696,1
-0.04894969,-0.13886893,0.14221142,0.295889,-0.46507862,0.032934338,-0.0034574848,-0.07152143,0.008589737,0.34998813,-0.04181197,0.29522204,0.057093725,-0.16847944,-0.10814402,0.5558449,0.011203109,0.032127626,0.08857744,-0.21725021,0.054326996,-0.067676,0.17978671,-0.049005907,-0.51764333,-0.20339237,-0.12716323,-0.24624151,0.23439695,0.045143157,0.03857397,3039,1
-0.08658711,0.4635922,0.015338192,-0.045620393,-0.49901724,0.011330519,0.0002055795,0.075450666,0.0012598775,-0.030170511,-0.037495587,-0.024288716,-0.09442408,-0.21477573,-0.09287686,-0.0052996418,0.017508825,0.025287582,-0.008783829,-0.19574028,-0.016619056,-0.16688356,-0.040123086,0.048866425,-0.1709172,-0.0013894839,-0.32725787,-0.07407246,-0.077214815,-0.049279306,0.061862923,472,0
0.010151771,0.59693897,-0.12913568,0.073044896,0.023548985,0.0040401826,7.131968e-05,0.13914023,4.8188638e-05,-0.023265466,0.019340565,0.016917687,-0.10862807,0.079207204,0.19363758,-0.007915042,0.009069268,-0.027060028,-0.0317225,-0.15631835,-0.00074306794,0.057324164,0.04564958,0.035826117,0.069215365,0.021502767,0.012382769,0.26113555,0.023894684,0.05392965,-0.0027068504,3289,1
-0.06076867,-0.29628325,-0.00609875,0.058862455,-0.32277665,0.029938454,-6.404317e-05,-0.04438792,0.002286345,0.062524565,-0.06376709,0.056506142,0.037804276,0.13212985,0.071260795,-0.07458261,0.019395972,-0.023520933,-0.001509791,0.11393646,-0.14876133,-0.18974787,-0.010439146,-0.032015614,0.053914096,0.042710457,-0.15507512,0.36136237,-0.10931102,0.0049879653,-0.1264097,4074,1
0.11291786,-0.25164106,-0.10050725,0.0014114927,-0.38901424,-0.021263767,-6.404317e-05,0.039502732,0.0021176473,0.01894051,0.035827037,-0.005445608,-0.04575794,-0.056533612,-0.03317438,-0.06686756,0.015442022,-0.069422215,-0.007915515,-0.20679335,-0.0047382885,-0.14859456,0.3888574,0.05641753,-0.0072550178,0.021000516,-0.03533194,-0.16033384,-0.0111618135,0.10251807,0.034221977,3496,1
0.07737423,0.5482384,0.052644763,-0.020622276,0.03384665,-0.005371988,6.783579e-06,0.090433076,-4.3452426e-05,-0.35809937,-0.025150513,-0.02661891,0.023730133,0.10668935,0.03266658,0.15611161,0.006811672,0.016045421,-0.05593714,-0.0013218191,-0.17273529,0.028338904,-0.07832766,-0.07226763,0.3095359,0.032907777,-0.0007123513,-0.08418725,-0.08982219,-0.05214721,-0.012417707,279,0
-0.0016763818,-0.19667308,0.0424401,0.0279844,0.08094716,-0.032800786,0.0012456228,-0.04699636,0.0017733914,0.0717883,0.028526993,-0.11798502,0.047786605,-0.02793561,0.011583084,0.2132155,0.01889205,0.011600719,0.0018703486,-0.16041683,-0.10639992,0.034504466,0.022784142,-0.043054756,0.018400423,0.03616689,0.040072307,-0.088940494,-0.043641143,-0.0031734144,-0.109470494,1741,0
0.07787884,0.48511532,0.059812684,0.031998593,0.1368377,-0.009514386,0.0019224613,0.06136615,0.0041887173,-0.31290168,0.061961006,-0.00015529749,-0.00662405,0.25841507,0.10312852,0.11211998,0.0074104266,0.0152736185,-0.050896034,-0.10603478,-0.012815235,0.0409303,0.0023879288,-0.12438342,0.45861474,0.08863488,0.16819018,0.11726061,-0.046124987,0.16821264,-0.021266181,4624,1
0.023751393,-0.16811813,-0.0032789537,0.086926125,-0.36021626,-0.04895069,1.394139e-05,-0.01838116,0.001946666,0.108164355,-0.005646782,0.01901921,-0.0016659718,-0.033301108,0.09831014,-0.03226645,0.022640496,-0.01633011,0.016960254,0.20198143,0.2123469,0.084583744,0.02384819,0.046853386,0.078254305,0.08390134,-0.24789307,0.20582612,-0.040589157,-0.034246214,0.08461082,2886,1
-0.019077223,-0.23668297,0.015580399,-0.02778871,0.07408551,-0.03955123,0.0011505663,0.06902116,0.00058070885,-0.079460554,-0.038018826,0.04977248,-0.0006783018,-0.08943418,-0.025493277,0.16135295,0.0073855473,-0.00017101888,0.0007172335,0.18836825,0.022857355,0.05130122,-0.0027655486,-0.09807861,0.007822406,0.056027852,0.027850807,-0.09589592,-0.07210369,-0.02001637,-0.048058525,1941,0
-0.05712679,-0.21578841,-0.0047700787,-0.03396897,0.24115384,0.43809822,-6.404317e-05,-0.09340957,-0.0011391484,-0.025241183,-0.06097756,0.029705556,-0.062434174,-0.012827385,-0.0806953,0.06443735,0.00981564,0.0051393476,-0.01702416,0.16390859,-0.012640955,0.10937063,-0.054061316,0.044699624,-0.083726175,0.0010352437,0.03913594,0.26805565,-0.033192158,-0.016668407,0.052817177,100,0
-0.051782504,-0.24269292,0.0304241,0.057437237,0.26790214,-0.031542014,0.0013341409,0.06781934,0.0018169332,-0.013345661,0.071324825,-0.03669884,-0.04202177,-0.027034052,0.030345526,0.019920971,-0.04255263,0.031867772,-0.01758199,0.17254771,-0.1475518,0.08983733,-0.027035965,0.045882702,-0.01194188,0.05538281,0.026945913,0.1429934,-0.03285491,-0.041407336,0.052645277,2804,1
-0.02936181,0.7290146,0.04561713,-0.020768858,0.0853026,0.02586098,0.00039390038,-0.0656181,0.0018172099,0.0087885745,-0.03339412,0.015982892,-0.040851325,0.08569701,-0.0735453,0.048172314,0.01682217,0.019820046,-0.007151953,-0.20595072,-0.010275222,0.078785285,0.0663681,-0.007772888,0.006179588,0.035128135,0.029831806,-0.13227719,-0.03607619,0.00035154124,0.0872125,3570,1
0.1269101,0.61098945,0.048217006,-0.02555944,0.063491456,0.0028115984,0.00039390038,0.053326145,0.00021927684,-0.19142008,0.047076877,0.04376763,0.034736525,0.08971503,0.053584035,0.18771024,0.011710327,0.017251238,-0.017372254,-0.0105582,-0.022924928,0.018972155,-0.056740656,-0.08070325,0.05757104,0.024629423,0.018912965,0.21776482,-0.020561261,0.10192897,-0.011631433,3684,1
